start,status,timestamp,temp1,temp2,temp3,temp4,temp5,temp6,temp7,temp8,humid1,humid2,humid3,humid4,humid5,humid6,humid7,humid8,tempcomb,humidcomb,wind,raina,rain,stop
$1,1,2017-06-19 08:24:48.588188,,,,,,,,,,,,,,,,,18.2,65,0.2,20,0,0
$1,1,2017-06-19 08:32:26.088638,,,,,,,,,,,,,,,,,19.2,63,0.0,20,0,0
$1,1,2017-06-19 08:34:58.617750,,,,,,,,,,,,,,,,,19.4,62,0.0,20,0,0
$1,1,2017-06-19 08:37:31.098614,,,,,,,,,,,,,,,,,19.6,62,0.0,20,0,0
$1,1,2017-06-19 08:40:03.640882,,,,,,,,,,,,,,,,,19.9,61,0.2,20,0,0
$1,1,2017-06-19 08:42:36.108021,,,,,,,,,,,,,,,,,20.0,61,0.0,20,0,0
$1,1,2017-06-19 08:45:08.644985,,,,,,,,,,,,,,,,,19.9,62,0.0,20,0,0
$1,1,2017-06-19 08:47:41.147528,,,,,,,,,,,,,,,,,20.0,61,0.0,20,0,0
$1,1,2017-06-19 08:50:13.644651,,,,,,,,,,,,,,,,,20.0,61,0.0,20,0,0
$1,1,2017-06-19 08:52:46.173452,,,,,,,,,,,,,,,,,20.3,59,0.0,20,0,0
$1,1,2017-06-19 08:55:18.669534,,,,,,,,,,,,,,,,,20.4,60,0.0,20,0,0
$1,1,2017-06-19 09:00:23.732270,,,,,,,,,,,,,,,,,20.6,58,0.0,20,0,0
$1,1,2017-06-19 09:05:28.689061,,,,,,,,,,,,,,,,,21.0,57,0.0,20,0,0
$1,1,2017-06-19 09:08:01.271294,,,,,,,,,,,,,,,,,21.2,56,0.0,20,0,0
$1,1,2017-06-19 09:10:33.714036,,,,,,,,,,,,,,,,,21.3,56,0.0,20,0,0
$1,1,2017-06-19 09:13:06.198607,,,,,,,,,,,,,,,,,21.3,56,0.0,20,0,0
$1,1,2017-06-19 09:15:38.736123,,,,,,,,,,,,,,,,,21.5,55,0.2,20,0,0
$1,1,2017-06-19 09:18:11.218750,,,,,,,,,,,,,,,,,21.7,54,0.0,20,0,0
$1,1,2017-06-19 09:20:43.741281,,,,,,,,,,,,,,,,,21.8,54,0.0,20,0,0
$1,1,2017-06-19 09:23:16.229280,,,,,,,,,,,,,,,,,21.8,53,0.0,20,0,0
$1,1,2017-06-19 09:25:48.746848,,,,,,,,,,,,,,,,,22.0,52,0.0,20,0,0
$1,1,2017-06-19 09:28:21.256872,,,,,,,,,,,,,,,,,22.1,53,0.8,20,0,0
$1,1,2017-06-19 09:30:53.757157,,,,,,,,,,,,,,,,,22.1,52,0.0,20,0,0
$1,1,2017-06-19 09:33:26.270187,,,,,,,,,,,,,,,,,22.2,52,0.0,20,0,0
$1,1,2017-06-19 09:35:58.842793,,,,,,,,,,,,,,,,,22.3,53,0.0,20,0,0
$1,1,2017-06-19 09:41:03.805193,,,,,,,,,,,,,,,,,22.5,51,0.8,20,0,0
$1,1,2017-06-19 09:43:36.309928,,,,,,,,,,,,,,,,,22.5,51,0.5,20,0,0
$1,1,2017-06-19 09:46:08.808764,,,,,,,,,,,,,,,,,22.7,51,0.0,20,0,0
$1,1,2017-06-19 09:48:41.349667,,,,,,,,,,,,,,,,,22.7,50,0.5,20,0,0
$1,1,2017-06-19 09:51:13.851534,,,,,,,,,,,,,,,,,22.8,50,1.1,20,0,0
$1,1,2017-06-19 09:53:46.324400,,,,,,,,,,,,,,,,,22.7,50,0.5,20,0,0
$1,1,2017-06-19 09:56:18.842840,,,,,,,,,,,,,,,,,22.8,50,0.2,20,0,0
$1,1,2017-06-19 09:58:51.382980,,,,,,,,,,,,,,,,,23.0,50,0.2,20,0,0
$1,1,2017-06-19 10:01:23.855242,,,,,,,,,,,,,,,,,23.1,49,1.1,20,0,0
$1,1,2017-06-19 10:03:56.360229,,,,,,,,,,,,,,,,,23.2,49,1.3,20,0,0
$1,1,2017-06-19 10:06:28.908986,,,,,,,,,,,,,,,,,23.4,49,0.0,20,0,0
$1,1,2017-06-19 10:09:01.389277,,,,,,,,,,,,,,,,,23.6,49,0.2,20,0,0
$1,1,2017-06-19 10:11:33.880483,,,,,,,,,,,,,,,,,23.6,48,0.8,20,0,0
$1,1,2017-06-19 10:14:06.398337,,,,,,,,,,,,,,,,,23.8,49,0.2,20,0,0
$1,1,2017-06-19 10:16:38.908852,,,,,,,,,,,,,,,,,23.8,49,0.2,20,0,0
$1,1,2017-06-19 10:21:43.936594,,,,,,,,,,,,,,,,,23.8,48,1.6,20,0,0
$1,1,2017-06-19 10:24:16.410551,,,,,,,,,,,,,,,,,24.0,48,0.0,20,0,0
$1,1,2017-06-19 10:26:48.939655,,,,,,,,,,,,,,,,,24.3,47,0.0,20,0,0
$1,1,2017-06-19 10:29:21.419998,,,,,,,,,,,,,,,,,24.6,47,0.5,20,0,0
$1,1,2017-06-19 10:31:54.032273,,,,,,,,,,,,,,,,,24.6,46,0.8,20,0,0
$1,1,2017-06-19 10:36:58.994797,,,,,,,,,,,,,,,,,24.9,46,0.0,20,0,0
$1,1,2017-06-19 10:39:31.466966,,,,,,,,,,,,,,,,,25.0,46,0.8,20,0,0
$1,1,2017-06-19 10:42:04.077061,,,,,,,,,,,,,,,,,25.3,47,0.2,20,0,0
$1,1,2017-06-19 10:44:36.492967,,,,,,,,,,,,,,,,,25.2,44,0.5,20,0,0
$1,1,2017-06-19 10:47:08.983328,,,,,,,,,,,,,,,,,25.2,44,0.5,20,0,0
$1,1,2017-06-19 10:49:41.508601,,,,,,,,,,,,,,,,,25.2,43,1.1,20,0,0
$1,1,2017-06-19 10:52:14.024270,,,,,,,,,,,,,,,,,25.2,44,0.2,20,0,0
$1,1,2017-06-19 10:57:19.020763,,,,,,,,,,,,,,,,,25.6,44,0.2,20,0,0
$1,1,2017-06-19 11:02:24.024219,,,,,,,,,,,,,,,,,26.2,45,0.0,20,0,0
$1,1,2017-06-19 11:07:29.067218,,,,,,,,,,,,,,,,,26.3,43,0.0,20,0,0
$1,1,2017-06-19 11:10:01.575594,,,,,,,,,,,,,,,,,26.6,43,0.0,20,0,0
$1,1,2017-06-19 11:12:34.052487,,,,,,,,,,,,,,,,,26.4,42,0.2,20,0,0
$1,1,2017-06-19 11:15:06.598756,,,,,,,,,,,,,,,,,26.5,43,0.0,20,0,0
$1,1,2017-06-19 11:17:39.101251,,,,,,,,,,,,,,,,,26.9,41,0.0,20,0,0
$1,1,2017-06-19 11:20:11.653554,,,,,,,,,,,,,,,,,27.2,46,0.0,20,0,0
$1,1,2017-06-19 11:22:44.126105,,,,,,,,,,,,,,,,,27.0,44,0.0,20,0,0
$1,1,2017-06-19 11:25:16.595271,,,,,,,,,,,,,,,,,27.4,41,0.0,20,0,0
$1,1,2017-06-19 11:27:49.110253,,,,,,,,,,,,,,,,,27.5,40,0.0,20,0,0
$1,1,2017-06-19 11:30:21.604665,,,,,,,,,,,,,,,,,27.2,39,0.2,20,0,0
$1,1,2017-06-19 11:35:26.621465,,,,,,,,,,,,,,,,,26.8,42,0.2,20,0,0
$1,1,2017-06-19 11:37:59.169874,,,,,,,,,,,,,,,,,27.0,39,0.0,20,0,0
$1,1,2017-06-19 11:43:04.180955,,,,,,,,,,,,,,,,,27.2,41,0.0,20,0,0
$1,1,2017-06-19 11:48:09.214596,,,,,,,,,,,,,,,,,27.1,39,1.3,20,0,0
