start,status,timestamp,temp1,temp2,temp3,temp4,temp5,temp6,temp7,temp8,humid1,humid2,humid3,humid4,humid5,humid6,humid7,humid8,tempcomb,humidcomb,wind,raina,rain,stop
$1,1,2018-11-22 00:00:30.791383,,,,,,,,,,,,,,,,,1.7,78,0.0,2731,0,0
$1,1,2018-11-22 00:03:03.294529,,,,,,,,,,,,,,,,,1.7,78,0.0,2731,0,0
$1,1,2018-11-22 00:05:35.748852,,,,,,,,,,,,,,,,,1.7,78,0.0,2731,0,0
$1,1,2018-11-22 00:08:08.245081,,,,,,,,,,,,,,,,,1.7,78,0.0,2731,0,0
$1,1,2018-11-22 00:10:40.824655,,,,,,,,,,,,,,,,,1.7,78,0.0,2731,0,0
$1,1,2018-11-22 00:13:13.257822,,,,,,,,,,,,,,,,,1.7,78,0.0,2731,0,0
$1,1,2018-11-22 00:15:45.776325,,,,,,,,,,,,,,,,,1.6,78,0.0,2731,0,0
$1,1,2018-11-22 00:18:18.286993,,,,,,,,,,,,,,,,,1.6,78,0.0,2731,0,0
$1,1,2018-11-22 00:20:50.819247,,,,,,,,,,,,,,,,,1.6,78,0.0,2731,0,0
$1,1,2018-11-22 00:23:23.371258,,,,,,,,,,,,,,,,,1.6,78,0.0,2731,0,0
$1,1,2018-11-22 00:25:55.867238,,,,,,,,,,,,,,,,,1.6,78,0.0,2731,0,0
$1,1,2018-11-22 00:28:28.321577,,,,,,,,,,,,,,,,,1.6,78,0.0,2731,0,0
$1,1,2018-11-22 00:31:00.847110,,,,,,,,,,,,,,,,,1.6,78,0.0,2731,0,0
$1,1,2018-11-22 00:33:33.363381,,,,,,,,,,,,,,,,,1.5,78,0.0,2731,0,0
$1,1,2018-11-22 00:38:38.393138,,,,,,,,,,,,,,,,,1.5,78,0.0,2731,0,0
$1,1,2018-11-22 00:41:10.884313,,,,,,,,,,,,,,,,,1.5,78,0.0,2731,0,0
$1,1,2018-11-22 00:43:43.395774,,,,,,,,,,,,,,,,,1.5,78,0.0,2731,0,0
$1,1,2018-11-22 00:46:15.897252,,,,,,,,,,,,,,,,,1.4,78,0.0,2731,0,0
$1,1,2018-11-22 00:48:48.427354,,,,,,,,,,,,,,,,,1.4,78,0.0,2731,0,0
$1,1,2018-11-22 00:51:20.953106,,,,,,,,,,,,,,,,,1.4,78,0.0,2731,0,0
$1,1,2018-11-22 00:53:53.428933,,,,,,,,,,,,,,,,,1.4,78,0.0,2731,0,0
$1,1,2018-11-22 00:56:25.948270,,,,,,,,,,,,,,,,,1.3,78,0.0,2731,0,0
$1,1,2018-11-22 00:58:58.472877,,,,,,,,,,,,,,,,,1.3,78,0.0,2731,0,0
$1,1,2018-11-22 01:01:30.953058,,,,,,,,,,,,,,,,,1.3,78,0.0,2731,0,0
$1,1,2018-11-22 01:04:03.475042,,,,,,,,,,,,,,,,,1.3,78,0.0,2731,0,0
$1,1,2018-11-22 01:06:35.982689,,,,,,,,,,,,,,,,,1.2,79,0.0,2731,0,0
$1,1,2018-11-22 01:09:08.491437,,,,,,,,,,,,,,,,,1.2,79,0.0,2731,0,0
$1,1,2018-11-22 01:11:41.020027,,,,,,,,,,,,,,,,,1.2,78,0.0,2731,0,0
$1,1,2018-11-22 01:14:13.521947,,,,,,,,,,,,,,,,,1.2,78,0.0,2731,0,0
$1,1,2018-11-22 01:19:18.585358,,,,,,,,,,,,,,,,,1.2,78,0.0,2731,0,0
$1,1,2018-11-22 01:21:51.054120,,,,,,,,,,,,,,,,,1.2,78,0.0,2731,0,0
$1,1,2018-11-22 01:24:23.606989,,,,,,,,,,,,,,,,,1.2,78,0.0,2731,0,0
$1,1,2018-11-22 01:26:56.096736,,,,,,,,,,,,,,,,,1.2,79,0.0,2731,0,0
$1,1,2018-11-22 01:29:28.588180,,,,,,,,,,,,,,,,,1.1,79,0.0,2731,0,0
$1,1,2018-11-22 01:32:01.082702,,,,,,,,,,,,,,,,,1.1,79,0.0,2731,0,0
